2PA,3P,AST,Age,BLK,Draft Placing,MP,PF,PTS,STL,TOV,TRB,US or EU,eFG%
9.3,0.7,3.7,36,0.5,8.0,35.3,3.0,15.0,0.8,2.1,7.4,EU,50.3
4.9,0.3,2.6,37,0.2,8.0,21.6,2.4,7.5,0.5,1.3,4.3,EU,45.6
3.3,0.1,1.7,38,0.1,8.0,15.3,1.7,4.0,0.3,1.1,3.0,EU,42.6
1.1,0.0,0.2,25,0.1,,3.4,0.9,1.2,0.1,0.3,0.6,US,47.1
1.0,0.0,0.0,24,0.2,43.0,3.1,0.4,1.3,0.0,0.0,1.0,US,50.0
0.9,0.0,0.2,25,0.2,43.0,4.6,1.1,1.1,0.1,0.2,1.4,US,44.4
1.5,0.0,0.1,28,0.2,43.0,5.3,0.9,1.6,0.2,0.4,1.9,US,41.5
3.6,0.0,0.4,29,0.3,43.0,12.0,2.3,3.9,0.1,0.7,4.9,US,49.3
7.5,0.0,1.3,24,0.9,9.0,21.9,2.4,8.5,0.6,1.1,4.7,US,45.7
8.6,0.0,1.7,25,0.8,9.0,27.0,2.1,9.5,0.4,1.1,3.0,US,45.7
5.9,0.0,1.2,26,0.9,9.0,21.7,2.2,6.9,0.4,0.9,2.8,US,48.8
4.2,0.0,0.6,27,0.4,9.0,11.9,1.3,4.5,0.3,0.8,1.5,US,40.6
4.3,0.0,0.7,27,0.4,9.0,13.0,1.4,4.8,0.2,0.8,1.6,US,42.4
3.9,0.0,0.1,27,0.2,9.0,8.1,0.8,3.4,0.4,0.9,1.4,US,33.90000000000001
2.0,0.0,0.3,29,0.2,9.0,5.3,0.5,2.4,0.0,0.3,1.0,US,46.6
2.4,0.0,0.9,30,0.2,9.0,9.9,0.7,2.5,0.1,0.5,1.5,US,37.7
2.8,0.0,0.4,22,0.3,32.0,8.1,1.2,3.1,0.3,0.5,2.6,US,49.4
7.6,0.0,0.8,23,0.5,32.0,22.2,2.6,8.2,0.6,1.7,6.8,US,46.2
5.8,0.0,0.6,25,0.7,32.0,19.4,2.8,6.6,0.5,0.9,5.8,US,48.6
3.4,0.0,0.5,26,0.5,32.0,11.8,1.9,4.0,0.3,0.8,4.3,US,48.8
3.1,0.0,0.4,28,0.3,32.0,11.4,2.2,4.5,0.4,0.4,3.2,US,60.0
2.8,0.0,0.4,32,0.4,32.0,11.5,2.1,3.3,0.2,0.8,4.0,US,48.9
3.8,0.0,0.3,24,0.2,61.0,14.5,1.4,5.5,0.2,0.7,3.6,US,48.8
1.0,0.0,0.1,25,0.1,61.0,3.6,0.7,0.7,0.1,0.1,0.9,US,28.6
2.0,0.0,0.2,26,0.4,61.0,8.9,1.3,2.6,0.2,0.5,2.4,US,44.0
0.9,0.0,0.0,23,0.0,37.0,1.6,0.2,0.2,0.0,0.2,0.3,US,12.5
2.0,0.0,0.0,25,0.0,,2.5,0.0,0.0,0.0,0.0,0.5,US,0.0
3.1,0.0,0.6,26,0.1,,12.3,1.3,3.0,0.1,1.3,2.3,US,43.5
1.2,0.0,0.3,27,0.0,,3.3,0.3,1.3,0.0,0.1,0.2,US,45.5
1.5,0.0,0.1,24,0.2,,4.8,1.0,2.1,0.0,0.5,1.3,US,54.79999999999999
0.3,0.0,0.3,24,0.0,,3.7,0.7,0.0,0.0,0.0,0.7,US,0.0
3.0,0.0,0.0,25,0.0,,6.5,0.5,3.0,0.0,0.5,2.0,US,50.0
6.0,0.0,0.0,25,0.0,,11.0,1.0,6.0,0.0,0.0,4.0,US,50.0
1.5,0.0,0.0,22,0.0,,2.5,0.5,2.0,0.0,0.5,1.0,US,66.7
5.9,0.0,1.1,23,0.4,,19.0,2.5,7.6,0.6,0.9,5.2,US,47.4
2.3,0.0,0.3,23,0.4,,8.4,1.6,2.2,0.3,0.4,2.8,US,40.0
8.8,0.0,1.8,23,0.5,,27.2,3.2,11.8,0.9,1.3,7.0,US,48.9
6.6,0.1,1.1,24,0.4,,19.2,1.8,8.0,0.5,1.4,4.9,US,47.8
5.5,0.0,0.6,25,1.0,,18.8,2.6,6.5,0.6,0.9,5.1,US,42.9
12.3,0.0,1.5,23,1.3,3.0,30.4,3.8,16.3,1.0,2.1,6.5,US,49.5
14.5,0.0,1.5,24,1.5,3.0,35.0,3.8,21.1,1.1,2.1,6.7,US,52.0
15.7,0.0,1.8,25,2.0,3.0,36.5,3.6,20.0,1.1,2.2,8.2,US,46.9
10.9,0.0,1.1,26,2.0,3.0,26.7,3.2,14.6,0.8,1.4,6.1,US,46.6
9.4,0.0,1.8,27,1.2,3.0,26.8,3.1,12.4,0.6,1.9,5.3,US,46.9
8.9,0.2,1.2,28,1.0,3.0,25.7,3.3,10.4,0.6,1.5,3.8,US,45.3
9.4,0.1,1.6,29,1.3,3.0,28.3,3.8,12.7,0.6,1.9,4.3,US,47.6
7.7,0.0,0.9,30,1.1,3.0,23.5,3.1,8.3,0.7,1.5,5.0,US,42.4
6.8,0.0,0.7,30,1.2,3.0,21.7,3.0,7.4,0.4,1.5,3.9,US,39.1
8.9,0.0,1.1,30,0.9,3.0,25.8,3.1,9.6,1.0,1.4,6.3,US,45.8
4.4,0.0,0.7,31,1.2,3.0,17.3,2.3,4.6,0.7,1.2,3.4,US,40.5
1.4,0.0,0.1,21,0.6,,8.6,2.1,1.8,0.3,0.1,2.5,US,63.6
3.9,0.0,0.4,22,0.6,,15.9,2.5,6.0,0.3,0.6,4.6,US,62.0
2.5,0.0,0.0,23,0.2,,9.1,1.5,3.5,0.1,0.5,2.5,US,64.3
1.2,0.0,0.2,24,0.3,,8.6,1.3,1.9,0.2,0.3,1.9,US,61.2
1.8,0.0,0.3,25,0.1,,10.7,1.6,2.4,0.2,0.4,2.3,US,56.3
2.4,0.0,0.7,23,0.0,45.0,7.3,0.8,2.9,0.4,0.3,0.9,US,50.0
2.6,0.0,0.5,24,0.3,45.0,7.9,1.3,3.2,0.3,0.2,1.2,US,41.3
1.7,0.0,0.5,24,0.3,45.0,5.9,1.0,1.5,0.2,0.2,1.2,US,28.6
3.6,0.0,0.5,24,0.2,45.0,10.0,1.7,5.0,0.4,0.3,1.3,US,47.6
2.2,0.0,0.4,26,0.2,45.0,5.4,0.8,2.1,0.1,0.2,1.0,US,37.1
3.2,0.0,0.8,27,0.3,45.0,14.4,2.3,3.7,0.6,0.9,2.5,US,42.2
3.9,0.1,0.3,21,0.7,20.0,14.6,1.9,4.5,0.3,0.6,3.0,US,46.1
2.6,0.2,0.6,23,0.5,20.0,11.8,2.0,3.4,0.4,0.6,2.4,US,46.0
4.0,0.0,0.5,24,0.4,20.0,14.3,1.9,4.3,0.3,0.7,3.1,US,44.3
8.5,0.0,0.9,25,1.0,20.0,23.7,2.6,9.9,0.5,1.0,4.9,US,52.2
6.6,0.0,0.7,26,0.9,20.0,17.2,2.4,8.2,0.3,1.1,3.6,US,49.0
9.1,0.0,0.9,27,0.9,20.0,26.8,3.2,9.7,0.4,0.9,5.8,US,46.5
6.7,0.2,1.7,28,0.5,20.0,21.8,2.5,8.0,0.4,1.3,4.0,US,44.7
6.4,0.1,0.8,29,0.9,20.0,15.5,2.1,7.2,0.4,0.8,2.9,US,48.9
3.4,0.5,0.5,30,0.7,20.0,14.4,2.3,5.7,0.3,0.8,3.5,US,58.5
2.5,0.1,0.4,31,0.4,20.0,8.6,1.3,3.4,0.1,0.5,1.6,US,40.9
7.2,0.0,1.1,23,0.8,24.0,31.4,3.9,9.6,0.9,1.8,12.1,US,51.2
5.6,0.0,1.1,24,0.7,24.0,29.9,3.9,7.1,0.9,1.4,11.0,US,53.40000000000001
6.2,0.0,0.9,25,0.4,24.0,29.2,3.8,8.4,0.7,1.7,9.9,US,58.8
5.8,0.0,1.0,26,0.3,24.0,27.9,3.7,7.8,0.8,1.7,9.0,US,56.00000000000001
8.6,0.0,1.2,27,0.7,24.0,31.2,3.6,11.1,1.0,2.0,10.9,US,53.0
7.6,0.0,1.2,28,0.6,24.0,31.7,3.7,9.6,0.8,1.8,11.1,US,53.6
6.8,0.0,1.2,29,0.7,24.0,29.7,3.7,8.8,0.9,1.7,11.5,US,54.6
6.1,0.0,1.3,30,0.6,24.0,25.0,3.2,6.4,0.6,1.8,9.1,US,47.2
5.0,0.0,1.5,31,0.7,24.0,23.7,3.1,5.7,0.8,1.4,8.2,US,55.2
2.9,0.0,0.9,32,0.4,24.0,17.6,2.7,3.0,0.8,0.9,6.1,US,47.4
3.2,0.0,1.1,33,0.3,24.0,23.7,3.3,3.3,1.0,1.1,8.8,US,48.7
2.0,0.0,0.7,34,0.2,24.0,17.8,2.7,2.3,0.5,1.0,5.7,US,54.29999999999999
1.3,0.0,0.4,35,0.2,24.0,12.6,2.0,1.3,0.3,0.6,4.1,US,43.70000000000001
1.9,0.0,0.2,21,0.1,29.0,7.1,0.9,2.2,0.4,0.2,2.2,US,38.5
2.0,0.0,0.0,23,0.0,29.0,4.0,1.0,2.0,0.0,0.0,2.0,US,50.0
1.1,0.0,0.0,22,0.0,31.0,3.0,0.7,1.0,0.2,0.2,0.9,US,37.0
1.7,0.0,0.1,23,0.1,31.0,7.3,1.1,1.8,0.3,0.3,2.3,US,40.3
9.1,0.0,0.9,22,1.8,2.0,24.9,3.8,11.7,0.5,1.6,6.1,EU,51.7
11.8,0.0,1.7,23,2.1,2.0,29.3,4.0,15.5,0.5,1.7,6.2,EU,53.29999999999999
9.3,0.0,1.1,24,1.5,2.0,22.2,3.2,10.9,0.3,1.1,4.7,EU,48.5
11.5,0.0,1.6,25,1.4,2.0,23.9,3.1,13.8,0.4,1.8,5.6,EU,51.0
12.6,0.0,1.5,26,0.9,2.0,25.6,3.5,14.3,0.3,1.8,5.3,EU,48.6
11.8,0.0,2.0,27,1.1,2.0,27.1,3.6,15.7,0.6,1.9,6.2,EU,53.40000000000001
13.6,0.0,1.4,28,1.0,2.0,30.5,3.6,17.9,0.5,2.4,7.7,EU,52.6
14.1,0.0,1.7,29,0.7,2.0,30.2,3.6,18.5,0.3,2.5,6.9,EU,52.2
13.9,0.0,1.3,30,1.1,2.0,29.2,3.4,17.1,0.4,2.4,6.9,EU,48.7
14.2,0.0,1.4,31,1.2,2.0,28.6,3.3,16.7,0.5,1.8,6.9,EU,49.5
12.9,0.0,1.1,32,1.1,2.0,25.9,3.2,14.9,0.4,1.5,5.6,EU,49.0
11.3,0.0,1.1,33,1.3,2.0,23.4,3.2,12.9,0.3,1.4,5.1,EU,48.4
3.2,0.0,0.5,23,0.6,25.0,10.7,2.5,2.8,0.2,0.8,2.9,US,37.7
1.7,0.0,0.1,24,0.4,25.0,6.7,2.0,2.2,0.1,0.5,1.1,US,50.0
2.1,0.0,0.2,25,0.9,25.0,8.8,2.2,2.8,0.1,0.6,1.8,US,42.70000000000001
3.6,0.0,0.3,26,1.3,25.0,14.5,2.4,4.5,0.3,1.1,3.0,US,47.1
1.8,0.0,0.1,27,0.8,25.0,8.2,1.4,1.6,0.3,0.7,2.6,US,41.7
1.8,0.0,0.3,28,0.2,25.0,6.3,1.8,1.6,0.2,0.2,1.7,US,33.300000000000004
2.2,0.0,0.2,28,0.0,25.0,5.0,1.8,2.8,0.4,0.4,1.4,US,54.50000000000001
1.6,0.0,0.3,28,0.3,25.0,7.0,1.8,1.0,0.1,0.1,1.9,US,18.8
6.3,0.0,0.4,21,0.7,16.0,16.0,2.3,7.7,0.3,0.6,3.7,US,50.4
7.1,0.0,0.6,22,0.5,16.0,16.4,2.5,8.6,0.5,0.8,4.1,US,47.7
4.5,0.0,0.5,23,0.3,16.0,11.5,1.9,5.4,0.1,0.6,3.3,US,49.70000000000001
8.1,0.0,0.8,24,0.5,16.0,22.4,2.5,8.8,0.4,1.2,6.2,US,45.3
7.3,0.0,0.6,25,0.7,16.0,16.5,2.2,8.3,0.3,1.0,4.9,US,44.8
6.1,0.1,0.5,25,0.7,16.0,14.5,2.2,6.6,0.3,0.9,4.7,US,43.3
8.5,0.0,0.7,25,0.7,16.0,18.5,2.3,10.2,0.4,1.2,5.1,US,45.8
5.2,0.1,0.4,26,0.4,16.0,12.4,1.9,6.4,0.1,0.8,3.7,US,45.0
8.3,0.1,0.9,27,0.4,16.0,15.9,2.5,10.4,0.3,1.1,4.3,US,49.6
5.5,0.3,0.8,28,0.5,16.0,11.6,1.6,7.1,0.3,0.9,3.3,US,45.8
3.3,1.3,0.8,29,0.5,16.0,15.7,2.8,8.7,0.3,0.8,4.5,US,53.90000000000001
2.2,1.7,0.8,30,0.4,16.0,13.0,2.1,7.7,0.2,0.8,2.6,US,51.9
1.9,0.0,0.2,23,0.4,25.0,6.4,1.2,2.4,0.2,0.6,1.4,US,53.7
7.1,0.0,1.0,24,1.7,25.0,25.4,2.7,8.9,0.4,2.2,5.5,US,53.29999999999999
6.2,0.0,1.3,25,1.2,25.0,19.4,3.3,6.9,0.7,2.5,3.4,US,44.1
0.8,0.0,0.1,26,0.1,25.0,3.4,0.7,0.8,0.0,0.4,0.8,US,38.5
0.2,0.0,0.0,26,0.0,25.0,3.5,1.3,0.0,0.0,0.5,0.7,US,0.0
1.1,0.0,0.1,26,0.2,25.0,3.4,0.4,1.3,0.0,0.3,0.8,US,41.7
1.0,0.0,0.0,27,0.0,25.0,5.0,0.0,0.0,1.0,1.0,0.0,US,0.0
4.7,0.0,0.3,23,1.5,6.0,25.9,4.2,7.1,0.6,1.0,7.9,US,51.2
5.4,0.0,0.9,24,1.3,6.0,24.3,4.0,6.6,0.4,1.1,7.1,US,42.6
3.2,0.0,0.2,25,0.9,6.0,18.3,3.4,4.1,0.3,1.0,4.6,US,46.5
6.4,0.0,0.5,26,0.8,6.0,28.0,3.8,8.6,0.5,1.6,8.3,US,50.5
6.3,0.0,0.5,27,0.9,6.0,26.6,3.9,9.3,0.4,2.0,7.6,US,48.8
4.0,0.0,0.2,28,0.8,6.0,17.8,3.4,5.6,0.3,1.1,4.3,US,52.0
3.9,0.0,0.3,29,0.7,6.0,21.3,3.8,5.1,0.5,1.2,5.7,US,48.9
2.0,0.0,1.0,29,0.0,6.0,19.0,2.0,4.0,0.0,1.0,6.0,US,100.0
3.9,0.0,0.3,29,0.7,6.0,21.4,3.8,5.1,0.5,1.2,5.7,US,48.6
1.9,0.0,0.3,30,0.5,6.0,12.0,2.6,2.4,0.3,0.7,3.3,US,45.7
1.3,0.0,0.0,31,0.4,6.0,6.1,1.6,1.6,0.2,0.3,1.8,US,45.5
1.3,0.0,0.1,32,0.3,6.0,5.7,1.2,1.9,0.2,0.3,1.5,US,45.5
1.1,0.0,0.1,33,0.1,6.0,6.3,1.3,2.2,0.1,0.6,1.9,US,60.0
0.8,0.0,0.1,34,0.3,6.0,7.8,2.3,0.9,0.2,0.4,1.6,US,23.1
5.3,0.0,0.5,22,1.0,27.0,13.6,2.5,5.5,0.4,1.4,3.3,US,42.4
2.4,0.0,0.1,23,0.4,27.0,6.7,1.5,2.5,0.3,0.7,1.6,US,36.70000000000001
2.9,0.0,0.6,24,0.4,27.0,9.7,1.6,2.8,0.3,0.7,3.8,US,32.4
3.7,0.0,0.2,25,0.7,27.0,13.2,1.5,4.3,0.4,0.8,4.0,US,47.2
5.4,0.0,0.3,26,0.5,27.0,20.2,2.1,5.6,0.6,0.9,7.0,US,43.3
2.5,0.0,0.5,27,0.4,27.0,10.8,1.5,2.6,0.3,0.5,3.0,US,41.7
4.0,0.0,0.8,22,2.4,,21.7,3.1,4.6,0.4,1.0,6.6,EU,48.0
1.3,0.0,0.1,23,0.7,,9.4,1.8,1.5,0.1,0.3,2.4,EU,41.5
1.3,0.0,0.1,24,0.5,,9.3,1.9,1.4,0.1,0.4,2.2,EU,37.7
1.3,0.0,0.1,25,0.1,,4.7,0.7,1.3,0.2,0.2,1.1,EU,32.4
2.1,0.0,0.3,26,0.3,,8.5,2.0,2.0,0.4,0.4,2.3,EU,34.8
0.8,0.0,0.1,27,0.3,,5.3,0.9,0.8,0.0,0.2,1.2,EU,37.8
0.5,0.0,0.0,28,0.4,,5.9,1.4,0.5,0.1,0.1,1.2,EU,41.7
0.9,0.0,0.0,28,1.0,,9.5,2.6,1.0,0.1,0.1,2.3,EU,42.9
0.3,0.0,0.0,28,0.1,,4.2,0.8,0.3,0.1,0.1,0.6,EU,40.0
1.8,0.0,0.4,29,0.4,,12.1,2.7,2.1,0.5,0.5,3.3,EU,52.40000000000001
2.2,0.0,0.5,26,1.5,,13.9,2.6,2.9,0.7,0.6,3.2,US,54.50000000000001
3.7,0.0,0.4,27,1.2,,15.9,2.4,4.0,0.6,0.8,3.4,US,45.7
2.2,0.0,0.7,28,1.0,,18.3,3.1,2.9,0.6,0.8,4.1,US,57.4
0.5,0.0,0.2,29,0.0,,3.9,0.9,0.8,0.1,0.4,0.9,US,75.0
9.9,0.0,2.1,23,0.8,2.0,30.0,3.7,12.0,0.9,2.0,6.9,US,48.2
10.5,0.0,2.4,24,1.0,2.0,28.2,3.2,13.7,0.9,2.2,7.5,US,47.6
11.1,0.0,2.6,25,0.9,2.0,30.3,3.3,13.6,0.9,1.8,7.9,US,47.1
9.3,0.0,2.2,26,1.2,2.0,34.1,3.8,13.2,1.3,1.6,8.3,US,50.3
10.2,0.0,2.3,27,0.9,2.0,33.7,3.8,13.5,1.1,2.0,8.3,US,49.8
0.8,0.0,0.3,26,0.5,35.0,4.3,1.0,0.8,0.3,0.5,1.0,US,33.300000000000004
3.8,0.0,0.5,22,0.4,33.0,11.3,1.8,4.1,0.5,0.6,1.8,US,47.1
0.8,0.0,0.0,26,0.0,33.0,3.1,0.7,0.4,0.0,0.3,0.5,US,11.1
1.9,0.0,0.2,21,0.3,35.0,6.6,1.3,3.0,0.3,0.4,1.8,US,56.8
0.7,0.0,0.1,22,0.0,35.0,2.6,0.1,1.0,0.1,0.0,0.6,US,60.0
1.0,0.0,0.2,22,0.0,35.0,2.8,0.2,1.4,0.2,0.0,0.4,US,60.0
0.5,0.0,1.0,23,0.0,35.0,3.5,1.5,1.5,0.5,0.0,1.0,US,100.0
1.9,0.0,0.0,19,0.1,40.0,3.4,0.7,1.4,0.0,0.3,0.9,US,23.1
10.0,0.0,1.0,20,1.1,9.0,31.3,3.3,13.5,0.8,2.3,8.8,US,47.3
15.6,0.0,1.4,21,1.6,9.0,36.8,3.4,20.6,1.2,3.2,9.0,US,47.6
16.5,0.0,1.6,22,1.6,9.0,36.1,3.5,26.0,1.0,2.4,8.9,US,56.00000000000001
8.7,0.0,0.7,23,1.0,9.0,16.7,1.3,8.7,0.3,0.3,5.3,US,33.300000000000004
12.8,0.0,1.0,24,1.3,9.0,32.8,3.6,20.4,1.0,2.8,9.6,US,57.49999999999999
14.9,0.1,1.5,25,2.1,9.0,33.9,3.7,25.2,0.8,2.2,9.1,US,59.20000000000001
14.0,0.1,2.0,26,1.1,9.0,36.8,3.1,21.4,0.9,2.8,8.1,US,54.1
15.3,0.0,1.0,27,1.0,9.0,34.6,3.4,23.1,0.6,2.6,8.9,US,55.7
18.7,0.1,2.6,28,1.9,9.0,36.8,3.5,25.3,0.9,3.2,8.2,US,50.5
13.5,0.1,1.1,29,1.0,9.0,32.8,2.9,17.5,0.8,2.4,7.8,US,48.7
9.2,0.0,0.4,30,0.7,9.0,23.5,3.1,14.2,0.3,1.7,5.0,US,57.70000000000001
8.6,0.0,0.5,31,0.6,9.0,22.6,2.4,11.9,0.4,1.4,4.9,US,55.7
8.2,0.0,0.8,32,0.6,9.0,21.1,2.7,11.5,0.5,1.3,5.6,US,55.7
8.6,0.0,1.0,32,0.9,9.0,24.0,3.1,12.0,0.6,1.8,6.8,US,54.29999999999999
7.7,0.0,0.3,32,0.2,9.0,16.5,2.2,10.8,0.4,0.7,3.7,US,58.1
4.3,0.0,0.5,33,0.8,9.0,14.7,1.8,5.8,0.3,0.9,4.3,US,56.60000000000001
1.0,0.0,0.0,23,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,US,0.0
2.3,0.0,0.3,18,0.0,35.0,3.7,1.3,1.3,0.0,0.3,0.0,EU,28.6
2.2,0.0,0.1,19,0.1,35.0,4.4,1.1,1.9,0.1,0.3,0.9,EU,38.7
3.4,0.0,0.2,20,0.4,35.0,10.9,1.9,3.9,0.2,0.3,2.1,EU,48.8
1.8,0.0,0.1,21,0.1,35.0,4.0,0.7,1.5,0.1,0.2,1.0,EU,40.0
1.5,0.2,0.3,22,0.1,35.0,5.3,0.9,1.2,0.2,0.3,1.1,EU,28.6
2.0,0.0,0.2,23,0.0,35.0,6.6,1.8,2.2,0.0,0.6,2.0,EU,40.0
2.3,0.0,0.0,23,0.0,35.0,7.3,1.8,2.3,0.0,0.8,2.5,EU,33.300000000000004
1.0,0.0,1.0,23,0.0,35.0,4.0,2.0,2.0,0.0,0.0,0.0,EU,100.0
1.6,0.0,0.1,24,0.1,35.0,3.5,0.8,1.2,0.1,0.3,0.6,EU,31.1
0.7,0.0,0.1,19,0.4,12.0,4.5,1.0,0.9,0.1,0.3,0.3,US,45.5
5.1,0.0,0.2,20,1.2,12.0,21.0,3.0,6.4,0.3,1.0,5.6,US,51.5
2.1,0.0,0.1,22,0.8,12.0,12.3,2.0,1.8,0.6,1.3,2.3,US,35.3
2.7,0.0,0.3,23,0.7,12.0,13.2,1.9,3.3,0.2,0.3,3.4,US,52.1
1.7,0.0,0.2,28,0.5,,9.5,1.7,2.2,0.2,0.6,2.4,US,44.6
1.4,0.0,0.1,24,0.2,51.0,4.9,1.0,2.0,0.1,0.5,1.5,EU,45.3
6.2,0.0,0.9,25,0.5,51.0,19.9,3.0,7.7,0.4,1.5,4.8,EU,54.29999999999999
5.5,0.0,1.1,26,0.8,51.0,16.8,2.7,6.5,0.5,1.6,3.8,EU,45.1
5.3,0.0,0.8,27,0.7,51.0,17.3,2.9,5.4,0.4,1.1,3.7,EU,46.7
6.4,0.0,0.9,27,0.7,51.0,19.3,3.0,6.4,0.4,1.1,3.9,EU,46.6
3.1,0.0,0.7,27,0.6,51.0,12.9,2.6,3.3,0.3,0.9,3.2,EU,47.3
1.9,0.0,0.2,29,0.5,51.0,6.3,0.7,2.1,0.2,0.6,1.8,EU,47.1
3.4,0.0,0.6,30,0.5,51.0,14.1,2.3,3.9,0.2,1.0,3.9,EU,52.7
2.3,0.0,0.7,27,0.4,31.0,13.9,2.2,2.4,0.2,0.9,2.8,EU,39.4
6.6,0.0,0.7,22,1.1,7.0,18.7,3.1,7.5,0.7,1.3,7.1,US,46.8
10.9,0.0,1.1,23,1.1,7.0,28.5,3.9,13.5,1.3,2.1,11.8,US,50.0
12.7,0.0,0.9,24,1.6,7.0,31.1,3.7,17.3,1.5,2.4,11.5,US,54.1
15.3,0.0,1.5,25,1.6,7.0,36.6,3.6,16.8,1.8,2.6,13.1,US,45.1
15.6,0.0,2.4,26,1.8,7.0,34.2,4.0,20.4,1.2,2.6,11.0,US,54.40000000000001
10.8,0.1,1.1,30,1.0,7.0,24.6,2.8,12.6,0.8,2.0,8.2,US,48.3
2.8,0.3,0.9,25,0.8,,14.9,2.5,5.3,0.5,0.9,4.3,EU,57.9
8.6,0.0,1.1,22,0.7,12.0,28.1,3.8,11.1,0.6,1.8,7.4,US,49.70000000000001
10.3,0.0,1.7,23,1.0,12.0,31.4,3.7,12.5,0.5,1.9,8.5,US,47.3
7.1,0.0,1.2,24,0.6,12.0,23.3,2.8,8.8,0.4,1.3,6.1,US,50.7
6.9,0.0,1.2,25,0.7,12.0,25.9,2.3,9.1,0.7,1.1,6.9,US,53.5
9.0,0.0,1.0,26,0.7,12.0,27.9,2.8,10.9,0.6,1.2,6.7,US,50.2
6.0,0.0,0.6,27,0.7,12.0,24.5,3.1,7.1,0.4,1.2,6.4,US,50.6
5.3,0.0,1.0,28,0.7,12.0,24.6,3.0,6.1,0.4,1.0,6.5,US,47.0
2.0,0.1,0.6,29,0.4,12.0,10.0,1.7,3.1,0.3,0.3,2.9,US,50.5
1.5,0.0,0.7,29,0.3,12.0,6.4,1.4,2.1,0.1,0.3,1.9,US,47.6
2.7,0.3,0.5,29,0.6,12.0,15.4,2.1,4.6,0.4,0.4,4.2,US,52.3
0.9,0.0,0.2,22,0.1,48.0,4.1,0.8,0.9,0.0,0.4,0.9,US,42.9
4.0,0.0,0.5,21,0.9,5.0,13.9,2.6,5.4,0.6,1.4,5.3,US,51.2
8.0,0.0,1.1,22,1.8,5.0,23.9,4.1,10.3,0.9,2.1,8.9,US,52.3
8.5,0.0,1.6,23,1.6,5.0,30.0,4.0,11.8,1.2,2.5,10.4,US,53.1
9.9,0.0,2.1,24,1.4,5.0,29.7,3.7,12.8,0.9,2.3,9.6,US,51.8
9.1,0.0,1.5,25,1.5,5.0,26.4,3.5,11.1,0.8,1.7,8.4,US,48.1
6.5,0.0,1.0,26,1.1,5.0,18.2,3.1,8.0,0.8,1.6,6.2,US,47.4
11.2,0.0,1.1,27,1.2,5.0,30.6,3.8,13.9,1.0,2.4,9.4,US,48.9
12.4,0.0,1.0,27,1.3,5.0,29.7,3.6,15.0,1.1,2.7,9.1,US,46.1
9.5,0.0,1.1,27,1.2,5.0,31.9,4.0,12.5,1.0,1.9,9.9,US,53.79999999999999
5.7,0.0,1.3,28,0.9,5.0,25.9,3.8,6.8,0.8,1.8,7.7,US,47.5
6.8,0.0,1.8,29,0.8,5.0,23.7,3.2,7.6,0.8,2.0,6.9,US,48.9
4.5,0.0,1.3,30,0.4,5.0,16.2,2.6,4.9,0.7,1.2,4.8,US,46.8
3.4,0.0,0.5,31,0.4,5.0,11.6,2.2,3.8,0.5,0.7,2.8,US,48.8
2.6,0.0,0.5,32,0.3,5.0,9.4,2.0,2.3,0.3,0.8,2.5,US,35.1
3.1,0.0,0.5,33,0.3,5.0,11.9,2.0,2.9,0.5,0.9,2.3,US,41.5
1.9,0.0,0.6,34,0.5,5.0,17.6,2.8,1.9,0.4,0.8,4.5,US,39.8
0.7,0.0,0.1,35,0.2,5.0,5.4,1.3,0.4,0.1,0.3,1.3,US,15.8
0.9,0.0,0.0,35,0.4,5.0,6.2,1.5,0.4,0.2,0.4,1.5,US,18.8
0.3,0.0,0.2,35,0.0,5.0,3.9,0.8,0.3,0.0,0.2,0.9,US,0.0
7.3,0.0,0.5,20,1.0,4.0,23.7,2.2,8.2,0.5,1.4,6.5,US,43.9
9.7,0.0,1.3,21,0.9,4.0,31.3,2.9,11.7,0.7,1.5,9.4,US,48.8
9.3,0.0,0.9,22,0.4,4.0,31.6,2.3,11.7,0.5,1.3,9.2,US,47.7
6.0,0.0,0.5,23,0.7,4.0,26.8,2.3,8.5,0.4,1.0,8.0,US,54.7
5.1,0.0,0.8,24,0.6,4.0,27.7,2.5,7.8,0.5,0.7,9.0,US,58.8
5.6,0.0,1.0,25,1.1,4.0,29.9,2.3,8.1,0.5,0.8,9.2,US,60.0
4.4,0.0,0.6,26,0.3,4.0,20.2,1.9,5.8,0.3,0.7,6.6,US,56.2
3.9,0.0,0.6,23,0.1,87.0,18.6,2.9,4.7,0.4,1.2,4.1,US,45.6
2.0,0.0,0.2,24,0.1,87.0,8.5,1.5,2.2,0.1,0.7,1.7,US,43.3
2.7,0.0,0.3,25,0.1,87.0,12.4,2.1,3.4,0.2,0.7,2.3,US,50.0
2.7,0.0,0.6,25,0.0,87.0,12.1,3.3,2.4,0.3,1.1,1.9,US,31.6
2.7,0.0,0.3,25,0.1,87.0,12.4,2.0,3.6,0.2,0.7,2.4,US,53.2
2.0,0.0,0.3,26,0.1,87.0,8.3,1.6,2.4,0.1,0.4,1.7,US,42.8
1.9,0.0,0.3,27,0.2,87.0,10.6,1.9,2.2,0.4,0.6,2.4,US,43.3
1.1,0.0,0.1,28,0.3,87.0,9.2,1.5,1.3,0.0,0.8,1.3,US,30.8
3.5,0.0,0.0,29,0.0,87.0,3.0,0.5,2.0,0.0,0.0,1.0,US,14.3
